uid,SeanceRef,SessionRef,dateSeance,dateSeanceJour,numSeanceJour,numSeance,typeAssemblee,legislature,session,nomFichierJo,presidentSeance,point_structure_complete,point_nb_niveaux,point_niveau_1,point_niveau_2,point_niveau_3,point_niveau_last,point_niveau_last_known,point_type,point_bibard,point_art,valeur_ptsodj,ordinal_prise,ordre_absolu_seance,id_acteur,id_mandat,code_grammaire,code_style,code_parole,id_syceron,roledebat,nom_orateur,qualite_orateur,id_orateur,stime,texte
CRSANR5L15S2017E2N003,,,20170926150000000,mardi 26 septembre 2017,1,3,AN,15,Deuxième session extraordinaire 2017,20172003,Présidence de M. François de Rugy,Questions au Gouvernement > Permis de recherche minière en Bretagne > Suspension et reprise de la séance,3,Questions au Gouvernement,Permis de recherche minière en Bretagne,Suspension et reprise de la séance,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,9,354,PA721824,PM723394,SUSP_SEAN_PRES_3,Info Italiques,,1022836,,,,,,"(La séance, suspendue à seize heures dix, est reprise à seize heures trente, sous la présidence de M. Hugues Renson.)"
CRSANR5L15S2017E2N005,,,20170927150000000,mercredi 27 septembre 2017,1,5,AN,15,Deuxième session extraordinaire 2017,20170005,Présidence de M. François de Rugy,Sécurité intérieure et lutte contre le terrorisme > Discussion des articles (suite) > Article 4 > Suspension et reprise de la séance,5,Sécurité intérieure et lutte contre le terrorisme,Discussion des articles (suite),Article 4,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,10,475,PA720622,PM723018,SUSP_SEAN_PRES_3,Info Italiques,,1026081,,,,,,"(La séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures vingt-cinq, sous la présidence de Mme Carole Bureau-Bonnard.)"
CRSANR5L15S2017E2N005,,,20170927150000000,mercredi 27 septembre 2017,1,5,AN,15,Deuxième session extraordinaire 2017,20170005,Présidence de M. François de Rugy,Sécurité intérieure et lutte contre le terrorisme > Discussion des articles (suite),3,Sécurité intérieure et lutte contre le terrorisme,Discussion des articles (suite),,,Discussion des articles (suite),DISC_ARTICLES_3_9_1,(n[[o]] 164),Après_ 4 bis,1,16,836,PA719850,PM722780,CHGT_PRES_1_1,Info Italiques,,1026074,,,,,,"(À dix-huit heures cinquante-
                cinq
                , Mme Cendra Motin remplace Mme Carole Bureau-Bonnard au fauteuil de la présidence.)"
CRSANR5L15S2017O1N124,,,20170627150000000,mardi 27 juin 2017,Unique,124,AN,15,Session ordinaire 2016-2017,20171124,Présidence de M. Bernard Brochand,Élection du président de l’Assemblée nationale,1,Élection du président de l’Assemblée nationale,,,Élection du président de l’Assemblée nationale,Élection du président de l’Assemblée nationale,TITRE_TEXTE_DISCUSSION,,,7,3,46,PA223837,PM722458,CHGT_PRES_1_1,Info Italiques,,980161,,,,,,"(M. François de Rugy 
          prend place
           au fauteuil 
          de la présidence
          .)"
CRSANR5L15S2017O1N124,,,20170627150000000,mardi 27 juin 2017,Unique,124,AN,15,Session ordinaire 2016-2017,20171124,Présidence de M. Bernard Brochand,Allocution de M. le président,1,Allocution de M. le président,,,Allocution de M. le président,Allocution de M. le président,TITRE_TEXTE_DISCUSSION,,,8,3,50,PA332747,PM722798,ANNONCE_CCATION_1_20,NORMAL,PRESIDE_DISCOURS_1_10,1020268,,M. le président,,332747.0,,"Monsieur le secrétaire d’État chargé des relations avec le Parlement, monsieur le doyen, mes chers collègues, je sais que beaucoup parmi vous partagent une émotion particulière, que j’ai éprouvée pour ma part il y a dix ans. Elle est de ces émotions que l’on n’oublie pas, celle de députés qui siègent pour la première fois dans cet hémicycle.Ici se sont écrites des pages essentielles de notre histoire ; ici se sont déroulés des débats passionnés ; ici ont résonné de grandes voix qui ont fait la démocratie française ; ici ont été prises des décisions qui ont forgé la France, son dynamisme économique, son système de solidarité, ses libertés publiques. Sachons nous inspirer du meilleur de ces lieux !Mais ne nous arrêtons pas à ces lieux. L’Assemblée nationale est plus riche de celles et ceux qui représentent la Nation que du cadre même de leurs travaux.Nous sommes, vous êtes, dans votre diversité de parcours, d’engagements, et de convictions, vous êtes ensemble la représentation nationale.En me portant à la présidence de notre Assemblée, vous ne me faites pas seulement un honneur insigne ; vous me confiez une responsabilité dont je mesure la charge et que je souhaite exercer parmi vous, avec vous.Car nous ne pouvons pas ignorer le défi particulier que nous devons relever. Pour la première fois dans l’histoire de la VeRépublique, nous avons été collectivement choisis par une minorité de Françaises et de Français. Cela n’entame en rien notre légitimité, votre légitimité à agir et à légiférer, car nul ne peut prétendre représenter ou porter la voix de celles et ceux qui n’ont pas participé aux dernières élections législatives. Mais cela vous confère, nous confère, une responsabilité particulière, celle de reconquérir une confiance que des décennies de crises économique et sociale et de crise de la représentation démocratique ont érodée.Restaurer la confiance dans l’efficacité de l’action et de la parole publiques : ce sera, en premier lieu, le rôle de la majorité qui devra mettre en œuvre le projet qu’elle a porté, tout en conservant en toutes circonstances le respect des oppositions et la volonté de construire des majorités plus larges pour avancer.Dans cet hémicycle profondément renouvelé – dans ses visages comme dans sa géographie politique –, la vérité ne siégera ni d’un côté ni de l’autre. Elle naîtra du débat et de la volonté d’agir pour les Françaises et les Français.Redonner confiance, ce sera obtenir des résultats. Mais ce sera également rétablir la confiance dans nos institutions, dans notre institution.Ma candidature reposait sur un projet que j’ai publiquement exposé. Ce projet, c’est celui d’une Assemblée nationale plus démocratique, plus efficace, plus moderne.Pour être plus démocratique, l’Assemblée devra être en premier lieu une enceinte dans laquelle on ne se contente pas de parler, mais où l’on apprend à s’écouter.Cet hémicycle ne doit pas être un lieu de provocations et d’anathèmes, ni un théâtre d’excès et de caricatures. Il faut de la sérénité, de la bienveillance, un esprit constructif et du respect dans les débats.L’Assemblée ne sera respectée que si elle est respectable dans ses comportements.Cette législature doit être aussi celle de la concrétisation de réformes démocratiques profondes, trop longtemps repoussées. Réduction du nombre de députés, introduction de la proportionnelle : ces engagements du projet présidentiel doivent être tenus.Ces réformes seront évidemment portées conjointement avec le Gouvernement d’Édouard Philippe, mais elles rencontreront un écho plus fort, et seront mieux comprises, si elles s’appuient sur une forte mobilisation des parlementaires. Pour les réaliser, il faudra une collaboration constructive entre le Gouvernement, le Sénat, et, ici, la majorité et les oppositions, afin de réunir le consensus le plus large possible.Il faut une Assemblée plus démocratique, mais aussi plus efficace.Les Français que nous rencontrons nous le disent souvent : ils ont le sentiment que le Parlement parle beaucoup, mais agit peu.Agir mieux, c’est d’abord agir plus vite. J’appelle donc tous les groupes de cette assemblée nouvelle à travailler à des modifications indispensables de la procédure parlementaire. Aujourd’hui, la procédure encourage l’enlisement et l’obstruction. Il faut favoriser la construction, garantir la concrétisation des réformes validées par les Françaises et les Français, mais aussi faciliter l’aboutissement d’initiatives parlementaires, qu’elles viennent de la majorité ou de l’opposition.Si certaines réformes nécessitent une révision de la Constitution – et le Président de la République s’y est engagé –, il est possible pour notre Assemblée de moderniser de son propre chef un certain nombre de procédures obsolètes : faisons-le !Mais les députés ne sont pas là seulement pour faire la loi. Ils ont pour rôle essentiel de contrôler l’action de l’État et du Gouvernement. Le Président de la République l’a souvent rappelé pendant ces derniers mois : il faut un Parlement qui contrôle vraiment.Contrôler efficacement, cela demandera notamment de conquérir de nouveaux pouvoirs d’enquête et d’accès aux documents administratifs et aux rapports d’inspection de l’administration. Cela exigera plus de moyens pour évaluer sur le terrain les politiques publiques.Fixons-nous l’objectif que chaque exercice d’évaluation donne lieu à des recommandations précises de modifications réglementaires ou législatives auxquelles le Gouvernement ou les commissions concernées seraient tenus de répondre.L’efficacité tiendra enfin à notre capacité à nous inspirer d’innovations mises en œuvre dans des parlements étrangers : facilitons les échanges de bonnes pratiques et les coopérations avec les parlements des pays membres de l’Union européenne.Nous avons tout à gagner à cette ouverture. Nos pratiques, mais aussi nos politiques pourront en bénéficier.Pour être plus démocratique et plus efficace, l’Assemblée devra enfin être plus moderne.Pour nos concitoyens, l’Assemblée est trop souvent le symbole de l’opacité, du secret et du règne de pratiques exceptionnelles ou dérogatoires. Il faut que notre institution entre pleinement dans la règle commune. Cette législature devra permettre d’instaurer l’égalité entre les citoyens et les parlementaires.Le projet de loi du Gouvernement va dans le bon sens et apporte des réponses trop longtemps différées. Mais il faudra aussi des décisions de notre Assemblée sur ses propres pratiques : retraite des parlementaires, protection sociale en fin de mandat, notes de frais, règles d’emploi et statut des collaborateurs parlementaires, immunité parlementaire… Remettons tout sur la table et garantissons l’égalité et la transparence.Avec vous, j’agirai pour conforter le rôle du déontologue de notre assemblée ; ses moyens de contrôle et son indépendance devront être renforcés. Cela éloignera le soupçon, et cela nous sécurisera, vous sécurisera, car des règles insuffisamment claires compliquent l’exercice du mandat et ouvrent la voie aux fantasmes et à l’antiparlementarisme.La modernité se trouvera aussi dans l’ouverture sur la société. D’abord en menant à bien, ici, la révolution numérique : c’est un enjeu essentiel pour permettre aux citoyens d’intervenir dans la fabrique de la loi, de suivre les débats, d’inspirer des propositions de lois, et d’enrichir le contrôle et l’évaluation des politiques publiques.Mais si le numérique peut apporter beaucoup, il n’est pas tout. Il faudra également que notre institution aille à la rencontre des citoyens, au travers de conférences parlementaires de territoires, associant les députés locaux, des présidents de commissions et le président de l’Assemblée nationale. Ces conférences pourraient s’étaler sur toute la durée de la législature afin de couvrir l’ensemble des territoires, de métropole et des outre-mer.Notre ambition ne doit pas seulement être de rendre notre institution plus transparente. Elle doit être également de la faire rayonner et de la rendre attractive.La modernité passe enfin par la mise en œuvre des principes du développement durable dans le fonctionnement et la gestion de l’Assemblée nationale.Mes chers collègues, cette législature est celle du renouvellement profond des députés. Je le constate en parcourant des yeux les travées : tant de nouveaux visages, qui disent la féminisation, le rajeunissement, la diversité…Cette législature est également celle d’une recomposition politique radicale – nous le constaterons lorsque vous siégerez sur ces bancs au sein de vos groupes respectifs.Mais cette législature doit être celle de la préparation d’une autre révolution, aussi indispensable que les deux précédentes, celle d’une meilleure représentativité sociologique. Nous devrons donc, ensemble, avancer dans l’élaboration d’un statut de l’élu qui facilite l’accès de chacune et de chacun, quelle que soit sa classe sociale, à la fonction de député.Voilà, mes chers collègues, en quelques mots, le projet que j’ai présenté d’abord à mes collègues du groupe majoritaire. C’est ce projet qui me conduit ici aujourd’hui, c’est ce projet qui m’engage, c’est ce projet que je partage désormais avec vous, et que j’entends mener à bien avec vous.Je parlais tout à l’heure de la mémoire des lieux. Il y a aussi celle des hommes. Je tenterai de m’inspirer de mes prédécesseurs dans cette fonction que vous me confiez aujourd’hui : la bienveillance qui n’empêchait pas la rigueur de Jacques Chaban-Delmas ou de Claude Bartolone, la volonté de réformer de Jean-Louis Debré ou de Laurent Fabius, la fidélité au projet présidentiel de Louis Mermaz, ou encore l’humanité si particulière de Philippe Séguin ou d’Henri Emmanuelli. Oui, de tout cela je tenterai de m’inspirer, parce que nous savons tous qu’il n’y a pas d’imagination sans mémoire.C’est précisément à la mémoire que je voudrais consacrer mes derniers mots, plus personnels si vous le voulez bien.Tout d’abord, je tiens à saluer la mémoire de Corinne Erhel qui aurait pu, qui aurait dû, siéger dans notre assemblée si elle n’avait été foudroyée, en pleine campagne électorale, en mai dernier. J’étais à ses côtés, et je pense à elle, comme beaucoup d’entre vous.En ce moment si particulier dans une vie publique, j’ai aussi une pensée pour les miens, pour les valeurs que m’ont transmises mes parents et mes grands-parents. Directement victimes de la Seconde Guerre mondiale, ils m’ont transmis un engagement européen profond qui me rend fier de siéger, face à vous, devant ce drapeau européen.Le président Accoyer avait eu la judicieuse idée d’installer ce symbole d’une paix durable dans notre hémicycle : il y a toute sa place, aux côtés de nos couleurs nationales. (Applaudissements.)Je n’oublie pas le goût pour la diversité régionale que mes parents m’ont transmis. De la Bretagne à la Lorraine, de la Corse à l’Alsace…"
CRSANR5L15S2018E1N001,,,20180703150000000,mardi 03 juillet 2018,1,1,AN,15,Première session extraordinaire 2018,20181001,Présidence de M. François de Rugy,Questions au Gouvernement > Défense des valeurs de l’Union européenne > Suspension et reprise de la séance,3,Questions au Gouvernement,Défense des valeurs de l’Union européenne,Suspension et reprise de la séance,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,2,9,344,PA721824,PM723394,SUSP_SEAN_PRES_3,Info Italiques,,1353688,,,,,,"(La séance, suspendue à seize heures dix, est reprise à seize heures vingt-cinq, sous la présidence de M. Hugues Renson.)"
CRSANR5L15S2018E1N004,,,20180705093000000,jeudi 05 juillet 2018,1,4,AN,15,Première session extraordinaire 2018,20181004,Présidence de M. Marc Le Fur,Érosion de la base d’imposition et transfert de bénéfices > Discussion des articles,2,Érosion de la base d’imposition et transfert de bénéfices,Discussion des articles,,Discussion des articles,Discussion des articles,DISC_ARTICLES_1_1, (n[[o]] 1099),,2,16,498,PA1874,PM722598,DISC_ARTICLES_2_1,NORMAL,,1359954,president,M. le président,,1874.0,,"J’appelle maintenant, dans le texte de la commission, les articles du projet de loi."
CRSANR5L15S2018E1N004,,,20180705093000000,jeudi 05 juillet 2018,1,4,AN,15,Première session extraordinaire 2018,20181004,Présidence de M. Marc Le Fur,Érosion de la base d’imposition et transfert de bénéfices > Vote sur l’article unique,2,Érosion de la base d’imposition et transfert de bénéfices,Vote sur l’article unique,,Vote sur l’article unique,Vote sur l’article unique,VOTE_ENS_PJL_ML_1_10,,,2,16,504,PA1874,PM722598,VOTE_ENS_PJL_ML_2_10,NORMAL,,1359956,president,M. le président,,1874.0,,Je mets aux voix l’article unique du projet de loi.
CRSANR5L15S2018E1N007,,,20180710150000000,mardi 10 juillet 2018,1,7,AN,15,Première session extraordinaire 2018,20181007,Présidence de M. François de Rugy,Questions au Gouvernement > Prime d’activité pour les salariés en situation de handicap,2,Questions au Gouvernement,Prime d’activité pour les salariés en situation de handicap,,Prime d’activité pour les salariés en situation de handicap,Prime d’activité pour les salariés en situation de handicap,QG_1_1,,,1,2,40,PA642847,PM722954,INTERRUPTION_1_10,NORMAL,,1363358,,M. Thibault Bazin,,642847.0,,Excellent !
CRSANR5L15S2018E1N007,,,20180710150000000,mardi 10 juillet 2018,1,7,AN,15,Première session extraordinaire 2018,20181007,Présidence de M. François de Rugy,Questions au Gouvernement > Prime d’activité pour les salariés en situation de handicap,2,Questions au Gouvernement,Prime d’activité pour les salariés en situation de handicap,,Prime d’activité pour les salariés en situation de handicap,Prime d’activité pour les salariés en situation de handicap,QG_1_1,,,1,2,46,PA642847,PM722954,INTERRUPTION_1_10,NORMAL,,1363360,,M. Thibault Bazin,,642847.0,,C’est inadmissible !
CRSANR5L15S2018E1N007,,,20180710150000000,mardi 10 juillet 2018,1,7,AN,15,Première session extraordinaire 2018,20181007,Présidence de M. François de Rugy,Questions au Gouvernement > Prime d’activité pour les salariés en situation de handicap,2,Questions au Gouvernement,Prime d’activité pour les salariés en situation de handicap,,Prime d’activité pour les salariés en situation de handicap,Prime d’activité pour les salariés en situation de handicap,QG_1_1,,,1,2,47,PA720100,PM722860,INTERRUPTION_1_10,NORMAL,,1363359,,M. Aurélien Pradié,,720100.0,,"Peu, c’est déjà trop !"
CRSANR5L15S2018E1N007,,,20180710150000000,mardi 10 juillet 2018,1,7,AN,15,Première session extraordinaire 2018,20181007,Présidence de M. François de Rugy,Questions au Gouvernement > Prime d’activité pour les salariés en situation de handicap,2,Questions au Gouvernement,Prime d’activité pour les salariés en situation de handicap,,Prime d’activité pour les salariés en situation de handicap,Prime d’activité pour les salariés en situation de handicap,QG_1_1,,,1,2,48,PA717165,-1,QG_2_5,NORMAL,PAROLE_1_2,1361248,,Mme Sophie Cluzel,secrétaire d’État,717165.0,,"Parallèlement, le Gouvernement est très engagé en faveur de l’emploi des travailleurs handicapés. (Exclamations sur les bancs des groupes NG, GDR, FI et LR.)Ainsi, le projet de loi pour la liberté de choisir son avenir professionnel comporte des mesures visant à faciliter l’apprentissage des jeunes handicapés, donne de nouveaux droits aux personnes pour choisir leur vie professionnelle tout au long de leur carrière, renforce l’investissement des entreprises dans les compétences des salariés grâce au compte personnel de formation et simplifie la réglementation relative à l’obligation d’emploi des travailleurs handicapés."
CRSANR5L15S2018E1N007,,,20180710150000000,mardi 10 juillet 2018,1,7,AN,15,Première session extraordinaire 2018,20181007,Présidence de M. François de Rugy,Questions au Gouvernement > Déclaration du Président de la République devant le Congrès du Parlement,2,Questions au Gouvernement,Déclaration du Président de la République devant le Congrès du Parlement,,Déclaration du Président de la République devant le Congrès du Parlement,Déclaration du Président de la République devant le Congrès du Parlement,QG_1_1,,,1,2,57,PA720386,PM722948,INTERRUPTION_1_10,NORMAL,,1363362,,M. Fabien Di Filippo,,720386.0,,Il n’est pas là !
CRSANR5L15S2018E1N007,,,20180710150000000,mardi 10 juillet 2018,1,7,AN,15,Première session extraordinaire 2018,20181007,Présidence de M. François de Rugy,Questions au Gouvernement > Déclaration du Président de la République devant le Congrès du Parlement,2,Questions au Gouvernement,Déclaration du Président de la République devant le Congrès du Parlement,,Déclaration du Président de la République devant le Congrès du Parlement,Déclaration du Président de la République devant le Congrès du Parlement,QG_1_1,,,1,2,58,PA720908,PM723110,QG_2_5,NORMAL,PAROLE_1_2,1363361,,Mme Naïma Moutchou,,720908.0,,…le Président de la République s’était engagé en début de mandat à réunir chaque année les parlementaires en Congrès. La promesse a été tenue ! (Applaudissements sur plusieurs bancs du groupe LaREM.)
CRSANR5L15S2018E1N007,,,20180710150000000,mardi 10 juillet 2018,1,7,AN,15,Première session extraordinaire 2018,20181007,Présidence de M. François de Rugy,Questions au Gouvernement > Déclaration du Président de la République devant le Congrès du Parlement,2,Questions au Gouvernement,Déclaration du Président de la République devant le Congrès du Parlement,,Déclaration du Président de la République devant le Congrès du Parlement,Déclaration du Président de la République devant le Congrès du Parlement,QG_1_1,,,1,2,59,PA720630,PM723020,INTERRUPTION_1_10,NORMAL,,1363363,,M. Maxime Minot,,720630.0,,"Ça, il fallait oser !"
